"uav0000070_02088_s (AOS=0.0, TL=217)",,"uav0000070_04877_s (AOS=0.0, TL=332)",,"uav0000071_00816_s (AOS=0.0, TL=505)",,"uav0000071_01536_s (AOS=0.0, TL=481)",,"uav0000071_02520_s (AOS=0.0, TL=0)",,"uav0000072_02544_s (AOS=0.026951513083469644, TL=69)",,"uav0000072_03792_s (AOS=0.0, TL=0)",,"uav0000072_04680_s (AOS=0.0, TL=0)",,"uav0000072_06672_s (AOS=0.0, TL=0)",,"uav0000072_08448_s (AOS=0.0, TL=0)",,"uav0000076_00241_s (AOS=0.002140951475714305, TL=0)",,"uav0000080_01680_s (AOS=0.0681614763886783, TL=147)",,"uav0000084_00000_s (AOS=0.2042337560930491, TL=0)",,"uav0000084_00812_s (AOS=0.0, TL=0)",,"uav0000085_00000_s (AOS=4.086615287084724e-05, TL=0)",,"uav0000089_00920_s (AOS=0.09440746684132514, TL=183)",,"uav0000090_00276_s (AOS=0.0, TL=415)",,"uav0000090_01104_s (AOS=0.0, TL=737)",,"uav0000091_00460_s (AOS=0.10399369314778228, TL=98)",,"uav0000091_01035_s (AOS=0.39503256354537264, TL=208)",,"uav0000091_01288_s (AOS=0.05366354725228362, TL=154)",,"uav0000091_02530_s (AOS=0.0, TL=0)",,"uav0000099_02520_s (AOS=0.0, TL=1041)",,"uav0000107_01763_s (AOS=0.0, TL=0)",,"uav0000126_07915_s (AOS=0.0, TL=630)",,"uav0000144_01980_s (AOS=0.04564414338052968, TL=6)",,"uav0000144_03200_s (AOS=0.0220848100159242, TL=0)",,"uav0000147_00000_s (AOS=0.0, TL=0)",,"uav0000148_00840_s (AOS=0.0, TL=807)",,"uav0000149_00317_s (AOS=0.0, TL=2341)",,"uav0000159_00000_s (AOS=0.07960135286826928, TL=49)",,"uav0000160_00000_s (AOS=0.08658734673051158, TL=490)",,"uav0000169_00000_s (AOS=0.13657983207142027, TL=293)",,"uav0000170_00000_s (AOS=0.0, TL=0)",
IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.16009211867653,0.2612481857764877,11.661903789690601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630071599045346,12.806248474865697,0.12872437546684373,73.81734213584231,0.0,0.0,0.0,0.0,0.175704989154013,14.7648230602334,0.0,0.0,0.0,0.0,0.3793103448275862,4.0,0.631578947368421,3.0,0.3170731707317073,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09021890421358977,79.12016177940993,0.0,0.0,0.0,0.0,0.0,0.0,0.37551020408163266,6.708203932499369,0.5472211426350564,12.083045973594572,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.40403012442127,0.2612481857764877,12.083045973594572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622291021671827,13.601470508735444,0.13226287038569773,75.45197147855052,0.0,0.0,0.0,0.0,0.19612590799031476,11.704699910719626,0.0,0.0,0.0,0.0,0.3793103448275862,4.123105625617661,0.55,3.1622776601683795,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09442917811641269,78.77182237323191,0.0,0.0,0.0,0.0,0.0,0.0,0.38147892190739463,6.708203932499369,0.5237724084177708,12.083045973594572,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36168241145776,0.2612481857764877,12.083045973594572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842364532019704,12.806248474865697,0.13928218636812645,76.27581530209953,0.0,0.0,0.0,0.0,0.17603911980440098,11.40175425099138,0.0,0.0,0.0,0.0,0.3793103448275862,4.0,0.5,2.23606797749979,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895937673900946,79.71198153351854,0.0,0.0,0.0,0.0,0.0,0.0,0.38147892190739463,6.708203932499369,0.516196175360999,12.083045973594572,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32035415564789,0.2612481857764877,12.649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37530864197530867,13.45362404707371,0.14020550215445807,75.71657678474378,0.0,0.0,0.0,0.0,0.289544235924933,7.280109889280518,0.0,0.0,0.0,0.0,0.37583892617449666,3.1622776601683795,0.30434782608695654,5.0,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432571849668386,79.37883848986453,0.0,0.0,0.0,0.0,0.0,0.0,0.37551020408163266,6.708203932499369,0.516196175360999,12.083045973594572,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32035415564789,0.2589928057553957,12.083045973594572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40226415094339624,12.806248474865697,0.14163736815670516,75.47184905645283,0.0,0.0,0.0,0.0,0.16427640156453716,10.770329614269007,0.0,0.0,0.0,0.0,0.41379310344827586,3.0,0.33976833976833976,4.0,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09744214372716199,79.37883848986453,0.0,0.0,0.0,0.0,0.0,0.0,0.38147892190739463,6.708203932499369,0.49193548387096775,13.416407864998739,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28000972289685,0.25677603423680456,11.180339887498949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42162162162162165,12.041594578792296,0.14768577494692145,73.92563831310488,0.0,0.0,0.0,0.0,0.15089820359281436,11.661903789690601,0.0,0.0,0.0,0.0,0.4,3.0,0.33976833976833976,4.0,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10222598596661021,79.05694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.38147892190739463,6.708203932499369,0.49670414889492054,13.0,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.24061508662703,0.2545968882602546,11.180339887498949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329896907216495,12.041594578792296,0.14974597433910272,72.069410986909,0.0,0.0,0.0,0.0,0.23047375160051217,9.219544457292887,0.0,0.0,0.0,0.0,0.40625,2.23606797749979,0.5353982300884956,1.0,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10706560922855082,78.74642849044012,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,7.211102550927978,0.4849961528597076,13.92838827718412,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5224520712844,0.2545968882602546,11.180339887498949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656571119524067,11.661903789690601,0.15186446598550346,71.11961754677819,0.0,0.0,0.0,0.0,0.17603911980440098,12.083045973594572,0.0,0.0,0.0,0.0,0.4,3.0,0.5353982300884956,1.4142135623730951,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057566765578635,79.6994353806851,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,7.615773105863909,0.47784200385356457,13.92838827718412,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5224520712844,0.25245441795231416,11.661903789690601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722984092155787,11.661903789690601,0.15358120639406517,69.31810730249349,0.0,0.0,0.0,0.0,0.22277227722772278,11.180339887498949,0.0,0.0,0.0,0.0,0.43333333333333335,2.0,0.5353982300884956,1.4142135623730951,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11058712567790616,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,7.615773105863909,0.47066392177045807,13.92838827718412,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.48076704197234,0.24676850763807284,11.661903789690601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,11.180339887498949,0.1505338078291815,68.87670143089025,0.0,0.0,0.0,0.0,0.3423913043478261,7.810249675906654,0.0,0.0,0.0,0.0,0.3870967741935484,3.0,0.5353982300884956,1.4142135623730951,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11476459291159867,79.12016177940993,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,8.06225774829855,0.4633706707866615,13.92838827718412,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.48076704197234,0.24676850763807284,12.206555615733702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143997718848018,12.36931687685298,0.1516400788671805,66.64082832618455,0.0,0.0,0.0,0.0,0.3132530120481928,7.810249675906654,0.0,0.0,0.0,0.0,0.43333333333333335,2.0,0.4641350210970464,2.23606797749979,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037041330937337,80.0812087820857,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,9.433981132056603,0.45196729688298415,14.317821063276353,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.81527307120105,0.24475524475524477,12.806248474865697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286343612334802,13.152946437965905,0.1457428900505006,66.64833081180653,0.0,0.0,0.0,0.0,0.16279069767441862,11.40175425099138,0.0,0.0,0.0,0.0,0.43333333333333335,2.0,0.5330396475770925,1.4142135623730951,0.32873563218390806,6.4031242374328485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037041330937337,80.0812087820857,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,10.0,0.4448990028125799,14.317821063276353,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72630868059116,0.24423337856173677,12.041594578792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318396226415094,13.152946437965905,0.14058238761326647,67.11929677819934,0.0,0.0,0.0,0.0,0.17746478873239438,9.486832980505138,0.0,0.0,0.0,0.0,0.4,3.0,0.5330396475770925,1.4142135623730951,0.35,5.830951894845301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11476459291159867,79.12016177940993,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,11.40175425099138,0.4448990028125799,14.317821063276353,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02325267042627,0.24226110363391656,12.041594578792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122235157159488,14.035668847618199,0.1358857543367794,68.47627326307996,0.0,0.0,0.0,0.0,0.19494584837545126,13.0,0.0,0.0,0.0,0.0,0.43333333333333335,2.0,0.5330396475770925,1.4142135623730951,0.39436619718309857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037041330937337,80.0812087820857,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,11.661903789690601,0.43781985670419654,14.317821063276353,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.97700845625813,0.24226110363391656,12.041594578792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347826086956522,14.0,0.1349106249728178,68.96375859826666,0.0,0.0,0.0,0.0,0.2125984251968504,10.770329614269007,0.0,0.0,0.0,0.0,0.4,3.0,0.5330396475770925,1.4142135623730951,0.39436619718309857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,11.180339887498949,0.43781985670419654,14.317821063276353,0.6595744680851063,8.06225774829855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.97700845625813,0.23702031602708803,11.40175425099138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263908701854494,14.035668847618199,0.1349106249728178,69.83552104767315,0.0,0.0,0.0,0.0,0.18181818181818182,10.44030650891055,0.0,0.0,0.0,0.0,0.4,3.0,0.6111111111111112,1.0,0.3561643835616438,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,10.770329614269007,0.42018301982714795,14.7648230602334,0.6956521739130435,7.280109889280518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23264701911646,0.23516237402015677,10.816653826391969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577367205542725,14.0,0.13451864700780572,70.71067811865476,0.0,0.0,0.0,0.0,0.1223021582733813,15.0,0.0,0.0,0.0,0.0,0.4,3.0,0.6111111111111112,1.0,0.3561643835616438,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,11.704699910719626,0.42018301982714795,14.7648230602334,0.6956521739130435,7.280109889280518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23264701911646,0.23516237402015677,11.40175425099138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753424657534246,13.0,0.1381635829154418,70.71067811865476,0.0,0.0,0.0,0.0,0.22842639593908629,11.180339887498949,0.0,0.0,0.0,0.0,0.4,3.0,0.6111111111111112,1.0,0.3561643835616438,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,12.36931687685298,0.4133061951405674,14.7648230602334,0.6956521739130435,7.280109889280518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.81091247727082,0.23333333333333334,10.63014581273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795813019787783,13.0,0.13637139443591056,72.94518489934754,0.0,0.0,0.0,0.0,0.17391304347826086,14.317821063276353,0.0,0.0,0.0,0.0,0.36666666666666664,4.0,0.6111111111111112,1.0,0.3561643835616438,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,13.152946437965905,0.4133061951405674,14.7648230602334,0.6956521739130435,7.0710678118654755,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.86506625215557,0.23153252480705622,10.63014581273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603399433427763,13.038404810405298,0.13500042240432542,73.43023900274328,0.0,0.0,0.0,0.0,0.20532319391634982,12.649110640673518,0.0,0.0,0.0,0.0,0.3548387096774194,4.0,0.6111111111111112,1.0,0.3561643835616438,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,15.132745950421556,0.40641711229946526,14.7648230602334,0.6956521739130435,7.280109889280518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.81091247727082,0.22975929978118162,10.63014581273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441540577716644,14.035668847618199,0.13811922753988246,73.43023900274328,0.0,0.0,0.0,0.0,0.17777777777777778,12.206555615733702,0.0,0.0,0.0,0.0,0.36666666666666664,4.0,0.6111111111111112,1.4142135623730951,0.39436619718309857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,15.132745950421556,0.39646017699115044,15.264337522473747,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13878188659973,0.24070945945945946,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538503699643738,14.0,0.1411882510013351,73.43023900274328,0.0,0.0,0.0,0.0,0.14285714285714285,14.7648230602334,0.0,0.0,0.0,0.0,0.3225806451612903,5.0,0.6111111111111112,1.4142135623730951,0.39436619718309857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11723534558180228,78.44743462982075,0.0,0.0,0.0,0.0,0.0,0.0,0.375,16.1245154965971,0.3866432337434095,16.1245154965971,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13878188659973,0.249139153331983,8.06225774829855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538503699643738,14.0,0.14868464868464867,72.069410986909,0.0,0.0,0.0,0.0,0.12811387900355872,15.524174696260024,0.0,0.0,0.0,0.0,0.36666666666666664,4.0,0.7058823529411765,1.0,0.39436619718309857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128863583546363,79.40403012442127,0.0,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,17.11724276862369,0.39315802910390607,14.7648230602334,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.47651629014017,0.2569093032308291,7.280109889280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268156424581005,13.038404810405298,0.15590048904954285,70.66116330771806,0.0,0.0,0.0,0.0,0.20532319391634982,12.649110640673518,0.0,0.0,0.0,0.0,0.3225806451612903,5.0,0.5789473684210527,1.4142135623730951,0.4097560975609756,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11723534558180228,78.44743462982075,0.0,0.0,0.0,0.0,0.0,0.0,0.35384615384615387,17.11724276862369,0.40641711229946526,14.7648230602334,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.47651629014017,0.2640943997003184,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502283105022831,12.36931687685298,0.1646234676007005,68.0294054067798,0.0,0.0,0.0,0.0,0.14189189189189189,14.560219778561036,0.0,0.0,0.0,0.0,0.3333333333333333,5.0,0.5789473684210527,1.4142135623730951,0.4097560975609756,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11101444231773099,79.6994353806851,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.110770276274835,0.39315802910390607,14.7648230602334,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.11405973031478,0.2639138240574506,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110184633710542,10.44030650891055,0.17251566696508505,66.85057965343307,0.0,0.0,0.0,0.0,0.10204081632653061,16.76305461424021,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.5789473684210527,1.4142135623730951,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11528384279475982,78.74642849044012,0.0,0.0,0.0,0.0,0.0,0.0,0.31343283582089554,19.026297590440446,0.3832699619771863,15.652475842498529,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.18113840043894,0.2639138240574506,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021511985248924,9.848857801796104,0.19098633173254526,64.19501538281614,0.0,0.0,0.0,0.0,0.10869565217391304,13.92838827718412,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.6666666666666666,1.0,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11101444231773099,79.6994353806851,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,20.0,0.3997704667176741,15.231546211727817,0.6595744680851063,8.54400374531753,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.47702417357513,0.2639138240574506,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235501441845563,7.615773105863909,0.188,65.92419889539804,0.0,0.0,0.0,0.0,0.1590909090909091,12.083045973594572,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.6666666666666666,1.0,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11528384279475982,78.74642849044012,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,20.024984394500787,0.3832699619771863,15.652475842498529,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54780172128658,0.27075812274368233,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5341365461847389,5.656854249492381,0.19011963163783457,67.54257916307313,0.0,0.0,0.0,0.0,0.18706697459584296,13.038404810405298,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.6666666666666666,1.0,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11101444231773099,79.6994353806851,0.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,21.213203435596427,0.38660189209920737,15.231546211727817,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.84934033152847,0.27075812274368233,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525535420098847,6.4031242374328485,0.19154953006737088,70.2353187506115,0.0,0.0,0.0,0.0,0.11739130434782609,15.652475842498529,0.0,0.0,0.0,0.0,0.2903225806451613,6.0,0.6666666666666666,1.0,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11528384279475982,78.74642849044012,0.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,21.840329667841555,0.38660189209920737,15.231546211727817,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.84934033152847,0.27075812274368233,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584415584415584,6.4031242374328485,0.19357183235080352,73.06161783043132,0.0,0.0,0.0,0.0,0.16289592760180996,13.416407864998739,0.0,0.0,0.0,0.0,0.2903225806451613,6.082762530298219,0.6666666666666666,1.0,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10914881297046902,80.00624975587844,0.0,0.0,0.0,0.0,0.0,0.0,0.2490118577075099,23.769728648009426,0.37674536684437676,16.15549442140351,0.6595744680851063,8.54400374531753,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.62157870918435,0.27075812274368233,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348258706467661,7.211102550927978,0.1992619926199262,74.62573282722254,0.0,0.0,0.0,0.0,0.11145510835913312,16.15549442140351,0.0,0.0,0.0,0.0,0.2903225806451613,6.082762530298219,0.6666666666666666,1.4142135623730951,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333914559721012,79.05694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.2490118577075099,24.166091947189145,0.3797338792221085,15.231546211727817,0.6595744680851063,8.54400374531753,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.46203433826454,0.27075812274368233,5.0990195135927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593798449612403,6.708203932499369,0.2103244366309733,72.20110802473879,0.0,0.0,0.0,0.0,0.12045889101338432,17.4928556845359,0.0,0.0,0.0,0.0,0.25,7.0,0.6666666666666666,1.4142135623730951,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10914881297046902,80.00624975587844,0.0,0.0,0.0,0.0,0.0,0.0,0.23196881091617932,24.698178070456937,0.37072364237568356,16.15549442140351,0.6595744680851063,8.246211251235321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.85405573057407,0.27075812274368233,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597775718257646,5.385164807134504,0.22114058570617345,70.32780389006896,0.0,0.0,0.0,0.0,0.16475972540045766,14.866068747318506,0.0,0.0,0.0,0.0,0.3025210084033613,6.0,0.6666666666666666,1.4142135623730951,0.3696682464454976,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333914559721012,79.05694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.23196881091617932,23.769728648009426,0.37674536684437676,16.15549442140351,0.625,9.219544457292887,0.0,0.0
